group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,site_type,last_updated
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2018,NONE,NONE,NONE,2018-09-21,2018-09-21,sea_star,EVATRO,235,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2018,NONE,NONE,NONE,2018-09-21,2018-09-21,sea_star,EVATRO,80,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-03-21,2019-03-21,sea_star,EVATRO,25,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-03-21,2019-03-21,sea_star,EVATRO,80,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-03-21,2019-03-21,sea_star,EVATRO,NA,0,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-03-21,2019-03-21,sea_star,STYFOR,235,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-03-21,2019-03-21,sea_star,STYFOR,NA,0,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-09-13,2019-09-13,sea_star,EVATRO,NA,0,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-09-13,2019-09-13,sea_star,EVATRO,140,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-09-13,2019-09-13,sea_star,EVATRO,235,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
NAYER,Jorstad Creek,JORS,47.51665878,-123.03333,47.51665878,-123.03333,3500,2019,NONE,NONE,NONE,2019-09-13,2019-09-13,sea_star,EVATRO,80,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,EVATRO,160,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,EVATRO,180,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,EVATRO,30,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,170,7,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,240,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,130,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,180,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,40,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,140,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,190,3,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,60,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,150,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,200,5,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,160,7,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PISOCH,230,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,PYCHEL,NM,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-01-28,2014-01-28,sea_star,UNKSEA,NM,94,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,EVATRO,90,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,EVATRO,10,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,EVATRO,160,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,EVATRO,30,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,EVATRO,60,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,140,7,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,90,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,190,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,260,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,150,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,200,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,100,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,40,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,160,3,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,210,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,120,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,70,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,170,5,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,220,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,130,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,80,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,180,3,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PISOCH,240,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,PYCHEL,NM,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,UNKSEA,40,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,UNKSEA,5,5,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,UNKSEA,10,11,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-02-26,2014-02-26,sea_star,UNKSEA,20,18,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,EVATRO,30,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,EVATRO,60,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,150,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,200,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,160,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,210,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,170,3,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,230,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,180,4,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PISOCH,190,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,PYCHEL,NM,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-04-20,2014-04-20,sea_star,UNKSEA,NM,3,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,EVATRO,30,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,EVATRO,50,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,EVATRO,60,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,160,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,220,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,170,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,250,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,180,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,190,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,140,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PISOCH,200,3,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-07-11,2014-07-11,sea_star,PYCHEL,NM,2,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,EVATRO,80,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,PISOCH,140,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,PISOCH,200,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,PISOCH,150,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,PISOCH,210,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,PISOCH,170,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
VBN,Vashon North Ferry Pier,VNFP,47.50954056,-122.46401,47.50954056,-122.46401,3520,2014,NONE,NONE,NONE,2014-08-11,2014-08-11,sea_star,PISOCH,180,1,1,IP,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Vashon,intertidal,2023-10-26 13:00:46
